Date,Time,Day_of_Week,Barangay,Latitude,Longitude,Weather,Property_Type,Fire_Cause,Fire_Severity,Casualty_Count,Response_Time,Fire_Duration
16/04/2024,21:42,Tuesday,San Francisco (Calihan),14.0778765,121.3237584,Sunny,Residential,Arson,Medium,4,12,130
01/03/2023,2:21,Wednesday,II-D (Bulante),14.06659568,121.3205615,Cloudy,Commercial,Electrical,Low,0,10,10
21/07/2023,12:02,Friday,III-E,14.07911368,121.3308071,Rainy,Residential,Cooking,High,5,6,10
09/12/2021,16:21,Thursday,San Cristobal,14.07076546,121.3205284,Cloudy,Residential,Electrical,High,6,11,38
08/12/2022,1:47,Thursday,San Diego (Tilim),14.06925592,121.3083037,Sunny,Residential,Electrical,High,5,10,50
10/01/2020,2:11,Friday,San Jose (Malamig),14.07291036,121.3249252,Sunny,Residential,Other,Low,1,6,24
16/01/2021,19:31,Saturday,San Rafael (Buluburan),14.06278637,121.3211006,Sunny,Residential,Electrical,Medium,3,10,52
11/04/2022,6:00,Monday,Santa Monica,14.07127924,121.3240745,Rainy,Residential,Electrical,Medium,2,6,176
13/05/2020,22:37,Wednesday,VI-A (Mavenida),14.07766651,121.3198615,Rainy,Industrial,Arson,High,6,9,70
09/10/2021,6:20,Saturday,II-B (Guadalupe 1),14.07889084,121.3167841,Sunny,Residential,Electrical,Medium,3,12,51
06/07/2020,1:09,Monday,Santa Veronica (Bae),14.0676104,121.3249364,Sunny,Residential,Electrical,Medium,1,8,21
11/08/2020,21:30,Tuesday,III-C (Labak/De Roma),14.07338505,121.3275945,Sunny,Residential,Other,High,8,10,24
23/05/2021,8:58,Sunday,Santa Isabel,14.07358018,121.3152707,Sunny,Residential,Other,Medium,2,13,104
10/08/2023,17:20,Thursday,I-B (City+Riverside),14.07426622,121.3185069,Sunny,Residential,Electrical,Medium,7,19,129
30/11/2022,17:27,Wednesday,III-D (Vilongco),14.06826296,121.3143854,Rainy,Residential,Electrical,Medium,2,9,33
16/03/2021,10:33,Tuesday,Dolores,14.06389648,121.309249,Cloudy,Residential,Other,High,5,5,40
17/09/2022,13:30,Saturday,Santo Cristo,14.07232922,121.3213767,Rainy,Industrial,Natural,Low,2,10,53
10/11/2023,18:33,Friday,V-D,14.06864232,121.3226721,Sunny,Commercial,Electrical,Medium,4,9,10
10/03/2020,13:57,Tuesday,Santa Filomena (Banagin),14.05970882,121.324493,Cloudy,Residential,Natural,High,3,11,22
23/08/2022,12:03,Tuesday,San Isidro (Balagbag),14.06919602,121.3228069,Rainy,Residential,Natural,Medium,1,17,44
19/07/2023,21:10,Wednesday,San Lorenzo (Saluyan),14.07296413,121.3241916,Sunny,Residential,Other,High,6,10,123
08/09/2020,22:03,Tuesday,San Jose (Malamig),14.07512565,121.3152739,Sunny,Residential,Electrical,Low,1,9,22
30/04/2023,20:12,Sunday,Santa Filomena (Banagin),14.07137325,121.318997,Sunny,Commercial,Arson,High,8,12,225
22/12/2023,3:36,Friday,Santo Niño (Arsum),14.07154067,121.3231084,Rainy,Industrial,Other,Medium,1,7,10
06/11/2023,13:07,Monday,Bautista,14.07816299,121.3205795,Sunny,Residential,Arson,Low,1,8,10
18/02/2023,19:34,Saturday,San Pedro,14.07582758,121.3231098,Sunny,Residential,Natural,Medium,5,13,72
26/09/2021,8:51,Sunday,Soledad (Macopa),14.06731713,121.3179789,Sunny,Commercial,Arson,High,10,9,103
07/11/2023,20:36,Tuesday,San Vicente,14.06636462,121.3193061,Sunny,Residential,Other,Low,2,11,60
01/10/2020,15:40,Thursday,San Buenaventura (Palakpakin),14.0735814,121.3099241,Rainy,Residential,Electrical,Low,0,8,10
15/06/2020,21:31,Monday,VII-B,14.06849537,121.3136805,Stormy,Residential,Cooking,Medium,2,14,18
25/12/2021,18:13,Saturday,V-B,14.06293221,121.3113198,Cloudy,Residential,Electrical,High,11,6,275
28/08/2022,20:30,Sunday,II-B (Guadalupe 1),14.07133029,121.3193232,Cloudy,Residential,Electrical,Low,0,11,12
17/08/2023,13:42,Thursday,Santo Cristo,14.07969053,121.3115397,Sunny,Commercial,Electrical,Low,1,8,16
13/04/2024,1:04,Saturday,San Gregorio,14.07204213,121.3197737,Cloudy,Residential,Electrical,Low,0,9,60
04/12/2023,9:23,Monday,I-C (Bagong Bayan),14.06981024,121.3147099,Cloudy,Residential,Cooking,Low,0,13,76
15/10/2021,19:56,Friday,IV-B,14.06375232,121.3088352,Rainy,Commercial,Cooking,High,5,9,156
05/12/2024,6:18,Thursday,Concepcion (Bunot),14.07174691,121.3154402,Sunny,Industrial,Cooking,High,3,12,30
07/12/2021,21:49,Tuesday,II-A (Triangulo Guadalupe 2),14.07886257,121.321047,Sunny,Commercial,Arson,Low,0,10,53
03/02/2021,5:22,Wednesday,I-C (Bagong Bayan),14.07703922,121.3137883,Rainy,Forest,Arson,High,1,12,317
03/08/2022,8:17,Wednesday,Santiago II (Bulaho),14.06766962,121.3165031,Sunny,Residential,Natural,Medium,4,12,10
28/12/2022,7:16,Wednesday,San Gabriel (Butucan),14.07781479,121.3225806,Sunny,Residential,Cooking,High,6,11,22
11/02/2023,21:59,Saturday,San Francisco (Calihan),14.05587394,121.3173297,Sunny,Residential,Electrical,Medium,0,7,24
05/07/2024,10:54,Friday,San Buenaventura (Palakpakin),14.0593142,121.3171465,Sunny,Commercial,Natural,Low,2,6,27
23/03/2024,2:06,Saturday,III-D (Vilongco),14.07210379,121.3162141,Sunny,Forest,Natural,Low,0,11,20
28/08/2023,11:19,Monday,V-B,14.07176631,121.3222627,Stormy,Residential,Natural,High,6,9,97
24/09/2020,19:48,Thursday,Santa Isabel,14.06320658,121.3247942,Sunny,Commercial,Electrical,Low,0,11,10
17/08/2022,9:07,Wednesday,III-D (Vilongco),14.07354446,121.3088081,Sunny,Residential,Electrical,Low,0,5,58
03/11/2024,19:56,Sunday,III-B,14.07401983,121.3181339,Sunny,Residential,Cooking,Medium,2,6,88
31/03/2022,0:50,Thursday,Del Remedio (Wawa),14.05990209,121.3173368,Sunny,Commercial,Electrical,Medium,2,9,11
07/05/2022,1:18,Saturday,II-C (Unson),14.06730424,121.3177845,Cloudy,Industrial,Cooking,Low,2,14,30
11/07/2023,1:23,Tuesday,San Nicolas (Mag-ampong),14.0699137,121.3154871,Sunny,Commercial,Other,Medium,1,5,80
09/05/2021,17:03,Sunday,Santa Elena,14.06856803,121.3185841,Sunny,Residential,Other,Low,0,7,10
25/07/2021,19:47,Sunday,San Marcos (Tikew),14.06799212,121.320719,Sunny,Industrial,Cooking,Low,0,7,10
03/08/2020,22:00,Monday,Santiago II (Bulaho),14.0689151,121.3130405,Rainy,Commercial,Cooking,Medium,1,5,35
17/09/2021,15:41,Friday,Santa Cruz (Putol),14.07592148,121.3185719,Cloudy,Forest,Arson,Low,0,9,36
09/04/2023,14:35,Sunday,Santa Veronica (Bae),14.06726601,121.3116804,Cloudy,Residential,Electrical,Low,0,9,52
28/05/2021,21:11,Friday,Dolores,14.0750275,121.3260822,Cloudy,Residential,Electrical,Low,0,9,10
08/06/2021,21:47,Tuesday,San Crispin (Lumbangan),14.07245577,121.3148101,Cloudy,Residential,Natural,Medium,5,10,10
07/12/2023,16:56,Thursday,IV-A,14.07145471,121.3224978,Rainy,Residential,Electrical,Medium,4,6,51
20/10/2023,20:12,Friday,IV-B,14.08029271,121.3251763,Stormy,Residential,Cooking,High,9,10,76
12/02/2021,23:47,Friday,VI-C (Bagong Pook),14.07170816,121.3286356,Sunny,Residential,Arson,Medium,3,6,73
27/06/2020,18:04,Saturday,II-F (Villa Rey),14.06586165,121.3190095,Sunny,Commercial,Cooking,Medium,3,10,28
08/03/2024,8:39,Friday,IV-A,14.06933749,121.3243167,Sunny,Commercial,Arson,Medium,2,6,14
14/02/2022,6:30,Monday,III-D (Vilongco),14.07889857,121.3222039,Sunny,Residential,Arson,Medium,3,11,115
23/04/2024,10:05,Tuesday,San Gregorio,14.07565991,121.3215478,Sunny,Residential,Natural,Medium,5,13,17
25/10/2020,20:04,Sunday,II-F (Villa Rey),14.07022713,121.3310605,Cloudy,Residential,Cooking,Low,1,8,10
03/02/2020,18:40,Monday,San Gabriel (Butucan),14.07006106,121.3143376,Rainy,Residential,Cooking,Low,0,13,10
16/09/2021,0:49,Thursday,San Francisco (Calihan),14.08042575,121.3198352,Sunny,Residential,Natural,Low,2,10,69
17/10/2021,6:34,Sunday,Santo Cristo,14.07047867,121.3121174,Cloudy,Forest,Natural,High,1,12,384
13/07/2024,19:33,Saturday,Santa Maria,14.0669891,121.3248508,Cloudy,Residential,Natural,Low,0,5,11
13/08/2021,4:04,Friday,San Francisco (Calihan),14.06408621,121.3228321,Sunny,Residential,Cooking,Medium,1,10,158
26/09/2020,9:24,Saturday,San Isidro (Balagbag),14.07032221,121.3202496,Sunny,Industrial,Cooking,High,2,5,72
14/10/2024,3:57,Monday,San Marcos (Tikew),14.06397762,121.3196428,Sunny,Residential,Cooking,Medium,1,9,104
09/02/2024,5:28,Friday,III-F (Balagtas),14.07387962,121.3173823,Sunny,Residential,Electrical,Medium,2,7,75
22/05/2022,6:41,Sunday,Atisan,14.07007798,121.3242981,Cloudy,Commercial,Natural,Medium,1,10,10
14/05/2020,15:06,Thursday,V-B,14.06180469,121.3180109,Sunny,Commercial,Electrical,Medium,2,13,10
08/02/2020,3:07,Saturday,V-C,14.06691434,121.3136365,Cloudy,Residential,Cooking,Medium,1,9,18
04/08/2023,10:19,Friday,III-E,14.06810798,121.3138125,Cloudy,Residential,Natural,Low,1,12,10
31/03/2021,20:47,Wednesday,Santisimo Rosario (Balagbag),14.06778935,121.3150737,Sunny,Residential,Cooking,Low,1,10,10
01/04/2020,11:47,Wednesday,V-C,14.06456008,121.3134834,Sunny,Residential,Electrical,Low,1,6,10
26/02/2021,20:06,Friday,San Nicolas (Mag-ampong),14.0641302,121.3185658,Sunny,Residential,Natural,Medium,3,10,160
09/03/2024,18:25,Saturday,I-A (Sambat),14.06622711,121.3236745,Sunny,Residential,Arson,Low,0,9,10
20/03/2024,19:23,Wednesday,VI-A (Mavenida),14.07531155,121.3207942,Sunny,Residential,Arson,Low,2,5,48
19/01/2023,19:37,Thursday,Santo Niño (Arsum),14.06783417,121.3165415,Sunny,Commercial,Electrical,Low,0,9,22
11/05/2022,22:23,Wednesday,San Lucas 1 (Sabang),14.07408494,121.3266553,Sunny,Residential,Arson,Low,0,8,28
25/02/2021,17:18,Thursday,Santa Ana,14.06673381,121.3201286,Sunny,Forest,Arson,High,0,9,113
06/03/2021,19:31,Saturday,V-D,14.06913807,121.3157712,Sunny,Residential,Other,Low,0,9,29
10/06/2020,20:15,Wednesday,San Antonio 2 (Sapa),14.06445366,121.3212688,Sunny,Residential,Arson,High,12,10,14
06/08/2022,7:50,Saturday,III-B,14.06060476,121.3132919,Rainy,Residential,Arson,High,4,7,25
12/09/2022,6:40,Monday,V-A,14.07344933,121.3296283,Sunny,Residential,Arson,High,5,8,237
