Date,Time,Day_of_Week,Barangay,Latitude,Longitude,Weather,Road_Condition,Vehicle_Type,Driver_Age,Driver_Gender,Accident_Type,Injuries,Fatalities
02/02/2023,18:39,Thursday,V-C,14.07346667,121.3254489,Rainy,Wet,Car,40,Male,Side-impact collision,2,0
12/10/2024,7:16,Saturday,San Antonio 2 (Sapa),14.05234882,121.2998799,Sunny,Dry,Motorcycle,18,Male,Rear-end collision,0,0
22/09/2024,1:29,Sunday,San Nicolas (Mag-ampong),14.06146397,121.3103105,Rainy,Wet,Motorcycle,56,Male,Rear-end collision,1,0
25/09/2021,5:14,Saturday,II-A (Triangulo Guadalupe 2),14.06027134,121.3101923,Rainy,Wet,Motorcycle,40,Male,Rear-end collision,0,0
06/07/2020,8:06,Monday,San Juan (Putol),14.07533044,121.3291467,Sunny,Dry,Bicycle,29,Male,Rear-end collision,2,0
06/05/2022,8:00,Friday,San Nicolas (Mag-ampong),14.06049023,121.3121429,Sunny,Potholes,Motorcycle,28,Male,Rear-end collision,3,0
30/10/2020,15:17,Friday,San Crispin (Lumbangan),14.08200073,121.3296835,Rainy,Wet,Car,49,Male,Head-on collision,2,1
17/07/2020,17:24,Friday,VII-C,14.08019403,121.3307131,Cloudy,Potholes,Motorcycle,32,Male,Head-on collision,4,0
07/11/2022,9:31,Monday,VI-B,14.08517192,121.3383787,Sunny,Dry,Car,18,Female,Side-impact collision,1,0
12/03/2022,0:51,Saturday,Santo Cristo,14.05798211,121.3111623,Cloudy,Dry,Car,23,Male,Pedestrian accident,3,0
21/08/2022,4:54,Sunday,San Crispin (Lumbangan),14.05823392,121.3094987,Sunny,Gravel,Bus,42,Female,Side-impact collision,2,0
13/05/2021,16:02,Thursday,San Mateo (Imok),14.05974768,121.3093946,Sunny,Dry,Car,36,Female,Head-on collision,1,1
29/11/2022,13:39,Tuesday,VI-D (Lparkers),14.06025639,121.3103552,Sunny,Dry,Motorcycle,21,Female,Head-on collision,1,0
01/01/2023,3:30,Sunday,V-C,14.07076998,121.3198146,Cloudy,Dry,Car,32,Male,Rear-end collision,1,0
06/05/2021,3:28,Thursday,Soledad (Macopa),14.08869835,121.3380068,Sunny,Dry,Bus,49,Male,Single vehicle accident,2,0
30/12/2022,2:17,Friday,VI-B,14.08053847,121.3303821,Sunny,Dry,Motorcycle,43,Female,Rear-end collision,1,0
02/09/2021,7:37,Thursday,San Jose (Malamig),14.0897641,121.3441024,Sunny,Dry,Car,35,Female,Head-on collision,3,0
22/07/2024,5:12,Monday,San Diego (Tilim),14.08816,121.3080944,Sunny,Dry,Motorcycle,44,Male,Side-impact collision,2,0
30/08/2021,11:15,Monday,Santisimo Rosario (Balagbag),14.06087389,121.3091222,Stormy,Wet,Bicycle,30,Female,Side-impact collision,6,0
24/05/2024,17:51,Friday,Santo Niño (Arsum),14.06136227,121.3102343,Sunny,Dry,Car,26,Female,Pedestrian accident,2,0
02/02/2023,9:18,Thursday,VI-C (Bagong Pook),14.0490986,121.2998822,Cloudy,Dry,Truck,48,Female,Single vehicle accident,2,0
24/09/2024,19:51,Tuesday,V-D,14.08022291,121.3293859,Rainy,Wet,Motorcycle,18,Male,Pedestrian accident,2,2
06/11/2022,9:16,Sunday,I-B (City+Riverside),14.07911683,121.3301366,Sunny,Dry,Truck,54,Male,Head-on collision,5,1
23/11/2021,15:24,Tuesday,I-B (City+Riverside),14.08487717,121.3254186,Sunny,Dry,Car,41,Female,Rear-end collision,1,0
24/10/2023,11:21,Tuesday,Concepcion (Bunot),14.08386061,121.334131,Sunny,Dry,Truck,23,Male,Pedestrian accident,5,1
22/12/2024,21:47,Sunday,VI-E (YMCA),14.06113121,121.3115027,Sunny,Dry,Motorcycle,43,Male,Single vehicle accident,1,0
26/02/2024,10:37,Monday,Santa Monica,14.09489411,121.3201074,Rainy,Wet,Motorcycle,36,Male,Head-on collision,3,0
29/05/2020,9:51,Friday,III-C (Labak/De Roma),14.09161618,121.3405156,Sunny,Dry,Motorcycle,26,Male,Rear-end collision,1,1
03/11/2023,23:40,Friday,San Vicente,14.09950125,121.3419776,Sunny,Dry,Motorcycle,32,Male,Rear-end collision,0,0
27/11/2024,3:13,Wednesday,IV-B,14.05967973,121.309349,Sunny,Dry,Truck,44,Male,Side-impact collision,2,0
30/11/2022,3:49,Wednesday,III-D (Vilongco),14.08211875,121.3291332,Cloudy,Potholes,Motorcycle,29,Male,Side-impact collision,1,0
05/10/2022,10:39,Wednesday,III-B,14.0534388,121.3162295,Sunny,Dry,Car,33,Female,Head-on collision,2,1
02/10/2024,13:59,Wednesday,V-D,14.09081604,121.3401075,Sunny,Dry,Motorcycle,45,Male,Rear-end collision,1,0
20/04/2024,7:23,Saturday,Del Remedio (Wawa),14.09041867,121.3403718,Sunny,Gravel,Tricycle,30,Male,Rear-end collision,0,0
01/10/2021,0:47,Friday,V-D,14.06993766,121.3207763,Cloudy,Dry,Truck,29,Male,Single vehicle accident,0,0
17/04/2020,5:01,Friday,V-C,14.07990664,121.3296245,Cloudy,Potholes,Tricycle,22,Male,Side-impact collision,2,0
10/07/2022,11:56,Sunday,Santa Maria,14.06298376,121.3491058,Sunny,Dry,Motorcycle,25,Male,Side-impact collision,2,2
15/09/2022,4:20,Thursday,II-A (Triangulo Guadalupe 2),14.05915021,121.3102235,Rainy,Wet,Tricycle,40,Male,Rear-end collision,0,0
16/10/2022,5:41,Sunday,San Lucas 1 (Sabang),14.05000711,121.2988982,Rainy,Wet,Motorcycle,24,Male,Side-impact collision,3,0
04/07/2022,23:25,Monday,I-C (Bagong Bayan),14.07039184,121.3196079,Sunny,Dry,Car,31,Male,Side-impact collision,1,0
23/12/2020,9:51,Wednesday,V-D,14.07136981,121.3204503,Rainy,Wet,Tricycle,18,Female,Rear-end collision,1,0
17/12/2020,8:49,Thursday,Soledad (Macopa),14.06664017,121.3069384,Sunny,Dry,Tricycle,29,Male,Head-on collision,0,1
11/01/2020,18:34,Saturday,Santiago II (Bulaho),14.05005835,121.2995272,Rainy,Wet,Motorcycle,39,Female,Side-impact collision,0,0
31/01/2023,20:15,Tuesday,V-A,14.09096514,121.3017458,Rainy,Wet,Car,46,Female,Rear-end collision,1,0
16/10/2022,4:02,Sunday,V-B,14.05535434,121.3200495,Sunny,Potholes,Car,31,Male,Single vehicle accident,2,1
16/02/2020,12:52,Sunday,San Cristobal,14.09156602,121.3425126,Sunny,Dry,Tricycle,47,Male,Head-on collision,0,1
22/05/2023,18:24,Monday,Santo Angel (Ilog),14.07989023,121.331426,Sunny,Dry,Car,25,Female,Single vehicle accident,0,0
12/11/2021,0:50,Friday,V-A,14.09135888,121.3417234,Sunny,Dry,Motorcycle,28,Female,Rear-end collision,0,0
20/03/2021,8:40,Saturday,San Bartolome (Matang-ag),14.09120594,121.3416064,Rainy,Wet,Motorcycle,29,Female,Pedestrian accident,7,2
15/09/2024,2:12,Sunday,Bautista,14.08972445,121.3432822,Sunny,Dry,Truck,49,Male,Pedestrian accident,0,1
28/12/2020,19:06,Monday,San Crispin (Lumbangan),14.07022251,121.3187978,Sunny,Dry,Motorcycle,43,Male,Head-on collision,1,0
14/08/2023,23:05,Monday,Del Remedio (Wawa),14.08342791,121.323114,Sunny,Potholes,Car,32,Male,Side-impact collision,3,0
16/06/2023,9:34,Friday,II-A (Triangulo Guadalupe 2),14.0599947,121.3129715,Sunny,Dry,Bus,45,Female,Side-impact collision,1,1
24/12/2024,6:13,Tuesday,San Gabriel (Butucan),14.08118404,121.3302467,Sunny,Dry,Car,18,Male,Rear-end collision,0,1
12/04/2020,3:06,Sunday,III-B,14.07820741,121.3299827,Sunny,Gravel,Motorcycle,44,Male,Single vehicle accident,2,0
29/09/2021,17:02,Wednesday,VI-C (Bagong Pook),14.08989835,121.3409187,Rainy,Wet,Motorcycle,27,Female,Side-impact collision,3,0
19/07/2024,20:02,Friday,III-A (Hermanos Belen),14.09896802,121.3450979,Rainy,Gravel,Motorcycle,37,Male,Pedestrian accident,1,0
15/08/2024,18:07,Thursday,I-B (City+Riverside),14.06224906,121.3239759,Rainy,Wet,Motorcycle,37,Male,Rear-end collision,0,0
23/11/2023,15:47,Thursday,San Pedro,14.05043668,121.3008295,Rainy,Wet,Car,18,Male,Rear-end collision,0,0
08/05/2020,22:45,Friday,Santa Ana,14.05066816,121.300563,Sunny,Potholes,Motorcycle,39,Female,Head-on collision,0,0
28/01/2023,14:18,Saturday,Santa Isabel,14.06856384,121.3256411,Rainy,Wet,Bus,22,Female,Head-on collision,5,0
10/07/2023,0:11,Monday,Santiago II (Bulaho),14.04992721,121.3011703,Sunny,Dry,Car,29,Male,Head-on collision,1,1
09/09/2021,12:48,Thursday,Bautista,14.04765073,121.2993685,Rainy,Wet,Motorcycle,19,Male,Side-impact collision,2,1
01/06/2020,7:36,Monday,San Pedro,14.0946265,121.3053412,Rainy,Wet,Car,37,Female,Head-on collision,2,1
02/07/2022,19:16,Saturday,Santa Ana,14.08900607,121.33933,Rainy,Potholes,Car,23,Female,Single vehicle accident,0,0
19/11/2022,6:34,Saturday,Santiago 1 (Bulaho),14.07013076,121.3202235,Rainy,Wet,Bus,29,Male,Rear-end collision,0,0
25/02/2020,4:48,Tuesday,IV-A,14.06984623,121.3218348,Sunny,Dry,Motorcycle,45,Male,Head-on collision,4,0
11/06/2023,13:36,Sunday,San Gabriel (Butucan),14.06024999,121.3089407,Sunny,Gravel,Motorcycle,34,Male,Rear-end collision,2,0
18/05/2022,0:45,Wednesday,III-B,14.08277697,121.3109141,Sunny,Dry,Car,23,Male,Rear-end collision,1,0
31/10/2021,9:38,Sunday,San Vicente,14.0616904,121.3116371,Sunny,Dry,Truck,27,Female,Side-impact collision,1,1
24/03/2021,3:52,Wednesday,VII-A (P. Alcantara),14.09273608,121.3242099,Rainy,Wet,Motorcycle,28,Male,Side-impact collision,3,0
07/09/2022,11:17,Wednesday,San Roque (Sambat),14.05069988,121.2997061,Cloudy,Dry,Truck,51,Male,Side-impact collision,2,0
28/02/2024,17:02,Wednesday,San Antonio 2 (Sapa),14.0802909,121.3213436,Stormy,Wet,Motorcycle,37,Male,Rear-end collision,1,0
12/05/2021,21:12,Wednesday,Atisan,14.07905945,121.3064104,Sunny,Dry,Motorcycle,28,Female,Side-impact collision,2,0
10/09/2022,2:24,Saturday,Santo Cristo,14.0713187,121.3198293,Rainy,Wet,Car,51,Male,Pedestrian accident,4,0
09/11/2021,23:11,Tuesday,San Diego (Tilim),14.05902086,121.3432605,Sunny,Gravel,Motorcycle,32,Female,Side-impact collision,2,0
13/08/2020,8:39,Thursday,San Cristobal,14.06392202,121.3120334,Cloudy,Dry,Car,19,Female,Pedestrian accident,1,0
21/01/2023,0:07,Saturday,Santisimo Rosario (Balagbag),14.07047058,121.3199044,Sunny,Dry,Motorcycle,59,Female,Rear-end collision,1,0
11/07/2020,9:31,Saturday,III-B,14.09997622,121.3118726,Sunny,Potholes,Car,43,Male,Single vehicle accident,0,1
16/04/2021,6:57,Friday,San Gabriel (Butucan),14.07235516,121.3130513,Sunny,Dry,Car,29,Male,Side-impact collision,3,0
16/08/2023,17:30,Wednesday,Soledad (Macopa),14.08969137,121.3385545,Cloudy,Dry,Truck,29,Male,Rear-end collision,0,0
16/11/2021,14:53,Tuesday,San Roque (Sambat),14.08414384,121.3344635,Sunny,Potholes,Car,41,Male,Side-impact collision,1,0
11/10/2023,1:59,Wednesday,San Francisco (Calihan),14.07024476,121.3196967,Sunny,Dry,Tricycle,38,Female,Single vehicle accident,0,0
15/02/2020,16:12,Saturday,II-D (Bulante),14.04952642,121.3007132,Cloudy,Dry,Motorcycle,24,Male,Rear-end collision,5,0
28/10/2022,22:43,Friday,II-E (San Anton),14.08718669,121.3390649,Cloudy,Dry,Car,37,Female,Side-impact collision,2,2
12/07/2022,5:29,Tuesday,San Antonio 2 (Sapa),14.07026939,121.3221506,Rainy,Wet,Car,48,Female,Pedestrian accident,2,0
08/08/2021,20:23,Sunday,Santo Cristo,14.08892858,121.3375301,Rainy,Wet,Car,40,Male,Rear-end collision,1,0
02/02/2023,10:53,Thursday,V-C,14.08022698,121.330916,Sunny,Dry,Motorcycle,18,Male,Head-on collision,1,0
02/06/2023,19:03,Friday,II-A (Triangulo Guadalupe 2),14.0593066,121.308646,Sunny,Gravel,Motorcycle,23,Female,Side-impact collision,2,0
24/01/2021,7:15,Sunday,Santiago 1 (Bulaho),14.08933451,121.3200954,Sunny,Dry,Car,34,Male,Rear-end collision,1,0
27/03/2023,9:04,Monday,I-C (Bagong Bayan),14.09004955,121.3428599,Sunny,Potholes,Motorcycle,18,Female,Pedestrian accident,1,1
14/09/2022,10:21,Wednesday,San Antonio 2 (Sapa),14.0614579,121.3310964,Sunny,Dry,Car,34,Male,Side-impact collision,2,0
29/11/2021,10:14,Monday,IV-B,14.04844061,121.3000663,Rainy,Wet,Bicycle,34,Male,Head-on collision,0,1
02/05/2022,23:24,Monday,Santa Filomena (Banagin),14.08058626,121.3291581,Rainy,Wet,Bicycle,27,Male,Rear-end collision,2,0
23/08/2022,7:36,Tuesday,San Antonio 1 (Balanga),14.05936165,121.3087305,Cloudy,Dry,Motorcycle,18,Male,Pedestrian accident,6,0
16/04/2024,18:23,Tuesday,San Antonio 2 (Sapa),14.06991751,121.3194633,Sunny,Dry,Car,43,Female,Rear-end collision,2,0
06/02/2024,16:55,Tuesday,San Mateo (Imok),14.05961844,121.3078847,Rainy,Gravel,Car,38,Female,Pedestrian accident,5,0
04/11/2021,9:57,Thursday,San Joaquin,14.08885403,121.340509,Sunny,Dry,Motorcycle,34,Male,Rear-end collision,1,0
21/03/2024,18:07,Thursday,III-A (Hermanos Belen),14.06943841,121.319743,Sunny,Gravel,Motorcycle,29,Male,Side-impact collision,4,0
31/10/2021,7:22,Sunday,IV-B,14.07141446,121.3217945,Sunny,Dry,Motorcycle,24,Male,Side-impact collision,2,0
02/08/2020,12:06,Sunday,III-A (Hermanos Belen),14.0691742,121.3199878,Rainy,Wet,Car,57,Female,Rear-end collision,1,0
02/11/2024,15:02,Saturday,V-B,14.07085833,121.3184985,Rainy,Wet,Motorcycle,33,Female,Side-impact collision,2,0
08/02/2024,10:13,Thursday,VI-E (YMCA),14.07320043,121.3248917,Sunny,Dry,Motorcycle,33,Male,Head-on collision,4,1
02/02/2020,14:37,Sunday,San Joaquin,14.06025609,121.309436,Sunny,Dry,Tricycle,28,Male,Single vehicle accident,1,0
29/07/2023,10:43,Saturday,IV-A,14.05845483,121.3105744,Rainy,Wet,Car,18,Male,Single vehicle accident,2,0
30/07/2024,17:27,Tuesday,II-F (Villa Rey),14.08904196,121.330883,Sunny,Dry,Truck,28,Male,Side-impact collision,2,0
18/03/2020,9:18,Wednesday,Santo Cristo,14.0906211,121.3387401,Sunny,Dry,Motorcycle,29,Female,Rear-end collision,1,0
05/08/2020,1:51,Wednesday,Santa Isabel,14.06932556,121.319152,Cloudy,Dry,Truck,22,Male,Head-on collision,3,0
14/05/2024,5:42,Tuesday,III-E,14.08062146,121.3313517,Cloudy,Dry,Car,42,Male,Head-on collision,1,1
04/04/2020,1:39,Saturday,III-E,14.0786913,121.3308623,Sunny,Dry,Car,44,Female,Head-on collision,5,0
01/03/2023,0:30,Wednesday,San Lucas 1 (Sabang),14.08831923,121.3393838,Sunny,Dry,Car,42,Female,Rear-end collision,4,0
22/06/2023,7:53,Thursday,San Jose (Malamig),14.05039628,121.2969029,Sunny,Potholes,Bus,29,Female,Head-on collision,6,1
25/03/2024,19:25,Monday,II-B (Guadalupe 1),14.04787687,121.2976693,Sunny,Dry,Motorcycle,55,Male,Rear-end collision,2,0
25/08/2023,15:55,Friday,Soledad (Macopa),14.07042957,121.3208953,Sunny,Dry,Car,26,Male,Single vehicle accident,1,0
22/12/2023,16:23,Friday,III-C (Labak/De Roma),14.09075302,121.3125358,Rainy,Wet,Motorcycle,36,Male,Head-on collision,6,0
16/11/2020,18:58,Monday,V-B,14.08753602,121.3316801,Sunny,Dry,Motorcycle,29,Male,Rear-end collision,0,0
01/12/2021,10:01,Wednesday,Santa Ana,14.04897546,121.3010217,Sunny,Dry,Motorcycle,40,Male,Head-on collision,2,0
08/06/2022,8:59,Wednesday,Santo Angel (Ilog),14.08814894,121.3431769,Sunny,Dry,Bus,37,Male,Rear-end collision,0,0
06/12/2023,18:27,Wednesday,Santa Veronica (Bae),14.08438677,121.3053925,Stormy,Wet,Truck,28,Male,Rear-end collision,0,0
15/09/2024,8:23,Sunday,IV-C,14.08061137,121.3308823,Rainy,Gravel,Motorcycle,33,Male,Single vehicle accident,3,2
02/07/2023,9:32,Sunday,San Isidro (Balagbag),14.07938967,121.3291246,Sunny,Dry,Car,38,Male,Pedestrian accident,1,0
17/09/2020,17:09,Thursday,Santa Cruz (Putol),14.05277481,121.2995358,Rainy,Wet,Car,29,Male,Pedestrian accident,1,0
21/01/2023,2:12,Saturday,Santo Cristo,14.06294904,121.3301148,Cloudy,Dry,Car,32,Male,Head-on collision,6,0
10/03/2020,9:21,Tuesday,San Vicente,14.08028126,121.3297791,Sunny,Dry,Car,37,Male,Rear-end collision,1,0
14/05/2020,3:53,Thursday,San Rafael (Buluburan),14.0569192,121.314501,Sunny,Potholes,Motorcycle,34,Male,Pedestrian accident,2,0
12/11/2024,14:50,Tuesday,San Diego (Tilim),14.07187565,121.3058742,Sunny,Dry,Car,31,Male,Side-impact collision,2,0
05/08/2020,13:23,Wednesday,IV-A,14.09986059,121.331449,Rainy,Wet,Car,33,Male,Rear-end collision,3,0
18/03/2021,18:56,Thursday,Santo Niño (Arsum),14.07085908,121.3210467,Cloudy,Dry,Motorcycle,32,Male,Single vehicle accident,0,0
27/06/2023,9:36,Tuesday,San Jose (Malamig),14.06149453,121.3091714,Cloudy,Dry,Bicycle,35,Male,Single vehicle accident,2,0
25/10/2020,1:18,Sunday,Santa Veronica (Bae),14.0797098,121.3317836,Rainy,Wet,Motorcycle,37,Male,Side-impact collision,3,0
01/07/2023,19:47,Saturday,II-B (Guadalupe 1),14.06774944,121.3141981,Sunny,Dry,Motorcycle,30,Male,Head-on collision,2,0
11/04/2024,17:48,Thursday,San Francisco (Calihan),14.06958901,121.3223993,Rainy,Wet,Tricycle,28,Female,Single vehicle accident,1,0
05/05/2022,7:26,Thursday,San Mateo (Imok),14.05618505,121.3353336,Cloudy,Dry,Car,43,Female,Rear-end collision,4,0
22/10/2021,13:39,Friday,Santiago 1 (Bulaho),14.06674893,121.3096213,Sunny,Dry,Motorcycle,31,Male,Side-impact collision,2,0
07/10/2024,10:56,Monday,VI-A (Mavenida),14.06998521,121.3200033,Rainy,Potholes,Car,50,Male,Pedestrian accident,1,0
24/11/2020,19:03,Tuesday,III-D (Vilongco),14.07964401,121.3298159,Sunny,Gravel,Bicycle,52,Male,Single vehicle accident,0,1
09/02/2020,17:00,Sunday,San Cristobal,14.05130178,121.2985885,Sunny,Gravel,Car,38,Male,Rear-end collision,0,0
23/12/2020,7:39,Wednesday,VI-C (Bagong Pook),14.06235388,121.3137565,Sunny,Dry,Motorcycle,43,Male,Side-impact collision,4,0
12/03/2021,16:23,Friday,Santo Niño (Arsum),14.0601279,121.3083103,Rainy,Potholes,Car,51,Male,Side-impact collision,3,0
29/01/2023,21:52,Sunday,San Lucas 1 (Sabang),14.09139938,121.3399938,Sunny,Potholes,Motorcycle,38,Male,Rear-end collision,0,0
15/02/2020,18:00,Saturday,IV-A,14.089469,121.3403524,Sunny,Dry,Motorcycle,20,Male,Rear-end collision,1,0
08/07/2024,12:48,Monday,San Jose (Malamig),14.08251853,121.3492314,Cloudy,Dry,Car,51,Male,Rear-end collision,0,0
19/05/2023,17:38,Friday,IV-C,14.05925327,121.3097527,Sunny,Dry,Motorcycle,43,Female,Rear-end collision,0,0
31/01/2021,10:21,Sunday,I-A (Sambat),14.09133728,121.3392254,Stormy,Potholes,Car,34,Female,Head-on collision,5,1
11/07/2022,11:48,Monday,Bautista,14.08004735,121.3310352,Stormy,Wet,Car,38,Male,Head-on collision,0,0
14/12/2023,8:50,Thursday,Santa Monica,14.08462017,121.3441997,Sunny,Dry,Car,33,Male,Head-on collision,4,1
04/12/2021,3:39,Saturday,Santa Veronica (Bae),14.0710632,121.3196431,Rainy,Wet,Motorcycle,55,Female,Side-impact collision,3,0
13/08/2021,8:37,Friday,Santa Monica,14.09931345,121.3116639,Sunny,Dry,Bus,40,Male,Rear-end collision,2,0
22/02/2024,11:50,Thursday,Atisan,14.04975991,121.300407,Sunny,Potholes,Bicycle,22,Male,Pedestrian accident,1,0
28/04/2023,7:34,Friday,Dolores,14.05989944,121.3084378,Sunny,Dry,Car,22,Male,Rear-end collision,2,0
04/06/2024,7:04,Tuesday,Bautista,14.08131623,121.3282567,Sunny,Dry,Truck,37,Male,Single vehicle accident,1,0
13/06/2023,16:33,Tuesday,V-D,14.06888358,121.3198197,Sunny,Dry,Motorcycle,36,Male,Rear-end collision,1,0
16/08/2020,9:58,Sunday,Santa Cruz (Putol),14.08991873,121.3403568,Sunny,Dry,Motorcycle,36,Male,Head-on collision,3,1
10/05/2021,9:52,Monday,VI-B,14.07049045,121.3205632,Sunny,Dry,Car,24,Male,Side-impact collision,4,0
17/11/2022,18:20,Thursday,V-A,14.06052268,121.3195887,Sunny,Dry,Bicycle,19,Male,Head-on collision,2,1
20/08/2021,17:02,Friday,San Antonio 2 (Sapa),14.08011801,121.3299986,Rainy,Wet,Car,25,Male,Side-impact collision,3,0
17/01/2020,2:52,Friday,Santiago 1 (Bulaho),14.07950515,121.3276393,Sunny,Dry,Car,28,Male,Side-impact collision,3,0
23/10/2021,5:55,Saturday,V-D,14.04940869,121.3008139,Sunny,Gravel,Tricycle,24,Male,Single vehicle accident,4,0
01/08/2023,0:05,Tuesday,Concepcion (Bunot),14.04824996,121.2977546,Cloudy,Dry,Car,39,Male,Rear-end collision,1,0
05/02/2023,7:11,Sunday,San Marcos (Tikew),14.05994992,121.3095619,Rainy,Wet,Motorcycle,39,Male,Side-impact collision,1,0
16/08/2022,15:03,Tuesday,Santa Catalina (Sandig),14.0628725,121.312727,Rainy,Wet,Tricycle,36,Male,Side-impact collision,3,0
30/08/2021,21:25,Monday,V-C,14.09047533,121.3388532,Sunny,Dry,Truck,53,Female,Head-on collision,6,1
05/04/2020,23:02,Sunday,San Jose (Malamig),14.08946451,121.3400455,Sunny,Gravel,Truck,20,Female,Head-on collision,4,0
23/06/2021,21:10,Wednesday,San Marcos (Tikew),14.07955665,121.3288127,Rainy,Wet,Motorcycle,26,Female,Rear-end collision,0,0
19/03/2024,15:09,Tuesday,III-A (Hermanos Belen),14.0620334,121.3250757,Rainy,Wet,Bus,29,Male,Head-on collision,3,0
17/02/2020,13:33,Monday,San Isidro (Balagbag),14.07940446,121.3301583,Sunny,Gravel,Motorcycle,25,Male,Single vehicle accident,3,0
16/08/2022,18:03,Tuesday,San Ignacio,14.05219286,121.3002618,Sunny,Dry,Motorcycle,49,Male,Pedestrian accident,10,0
03/09/2022,4:58,Saturday,Santa Cruz (Putol),14.05865591,121.3260293,Sunny,Gravel,Truck,48,Female,Single vehicle accident,0,0
03/05/2020,7:15,Sunday,San Cristobal,14.07467345,121.3143011,Sunny,Dry,Bus,18,Female,Rear-end collision,4,0
15/05/2020,9:14,Friday,III-C (Labak/De Roma),14.0645816,121.3066153,Rainy,Gravel,Motorcycle,48,Male,Side-impact collision,1,1
05/12/2020,8:59,Saturday,III-F (Balagtas),14.06012968,121.3089869,Sunny,Dry,Motorcycle,36,Male,Head-on collision,2,2
08/05/2024,20:43,Wednesday,II-B (Guadalupe 1),14.08071349,121.3077049,Cloudy,Dry,Motorcycle,34,Male,Rear-end collision,0,0
09/11/2020,23:26,Monday,Bautista,14.07019436,121.3201964,Stormy,Wet,Motorcycle,33,Female,Head-on collision,6,0
29/07/2023,5:37,Saturday,I-B (City+Riverside),14.0598614,121.3096377,Rainy,Wet,Motorcycle,18,Male,Rear-end collision,0,0
03/06/2023,6:58,Saturday,San Juan (Putol),14.09231859,121.3393586,Rainy,Wet,Car,31,Male,Head-on collision,2,0
08/04/2024,4:44,Monday,III-B,14.08549073,121.3441396,Sunny,Dry,Truck,23,Male,Pedestrian accident,5,0
03/10/2020,18:01,Saturday,V-C,14.08876254,121.3397288,Rainy,Wet,Motorcycle,18,Male,Head-on collision,1,0
02/01/2022,9:33,Sunday,San Isidro (Balagbag),14.06078746,121.3261181,Sunny,Dry,Motorcycle,18,Male,Rear-end collision,0,0
03/06/2022,7:28,Friday,San Mateo (Imok),14.05266879,121.2981561,Sunny,Dry,Motorcycle,35,Male,Single vehicle accident,2,0
30/12/2020,1:27,Wednesday,Santo Cristo,14.08599426,121.3135538,Rainy,Potholes,Motorcycle,33,Male,Rear-end collision,0,0
22/07/2022,1:39,Friday,I-A (Sambat),14.07914224,121.3008805,Sunny,Dry,Truck,43,Male,Head-on collision,1,2
13/09/2024,15:58,Friday,Santa Maria,14.08044768,121.3286307,Sunny,Potholes,Motorcycle,42,Male,Single vehicle accident,1,0
08/06/2024,19:53,Saturday,San Lorenzo (Saluyan),14.05163143,121.2978617,Cloudy,Dry,Car,44,Male,Head-on collision,4,1
19/10/2023,17:35,Thursday,San Cristobal,14.05122166,121.2995689,Sunny,Dry,Motorcycle,27,Male,Head-on collision,5,1
06/03/2024,13:19,Wednesday,San Vicente,14.04870919,121.2993119,Cloudy,Potholes,Motorcycle,33,Male,Head-on collision,5,0
25/05/2023,0:39,Thursday,San Jose (Malamig),14.09237393,121.3401116,Rainy,Potholes,Motorcycle,32,Male,Head-on collision,4,0
30/06/2021,1:36,Wednesday,San Buenaventura (Palakpakin),14.07020985,121.3197483,Sunny,Potholes,Motorcycle,44,Female,Head-on collision,5,0
03/03/2023,12:01,Friday,IV-A,14.09618142,121.3218009,Sunny,Dry,Motorcycle,34,Female,Side-impact collision,2,0
16/09/2022,7:51,Friday,Dolores,14.09732867,121.3408507,Sunny,Dry,Motorcycle,35,Female,Rear-end collision,0,0
16/02/2023,7:29,Thursday,III-A (Hermanos Belen),14.05959585,121.3094554,Sunny,Dry,Motorcycle,32,Male,Rear-end collision,0,0
30/06/2023,16:35,Friday,II-E (San Anton),14.08029545,121.3296926,Sunny,Dry,Bus,35,Female,Side-impact collision,1,0
23/08/2024,8:41,Friday,San Lucas 1 (Sabang),14.06848318,121.3206245,Sunny,Dry,Motorcycle,41,Female,Rear-end collision,2,0
09/12/2024,1:49,Monday,San Rafael (Buluburan),14.09150442,121.3396586,Rainy,Potholes,Truck,22,Male,Rear-end collision,3,0
08/09/2022,17:11,Thursday,San Buenaventura (Palakpakin),14.06857278,121.3324063,Sunny,Dry,Car,18,Male,Rear-end collision,0,0
11/12/2024,21:03,Wednesday,II-E (San Anton),14.05275468,121.3235957,Rainy,Wet,Motorcycle,34,Female,Rear-end collision,1,0
17/12/2022,19:19,Saturday,Soledad (Macopa),14.07086725,121.3217596,Stormy,Potholes,Truck,18,Male,Head-on collision,2,0
01/04/2023,2:57,Saturday,III-F (Balagtas),14.07986505,121.3300733,Cloudy,Dry,Car,25,Male,Head-on collision,3,0
28/12/2020,9:01,Monday,Santa Monica,14.07931273,121.3306142,Sunny,Dry,Car,32,Male,Head-on collision,5,1
29/05/2024,23:51,Wednesday,San Isidro (Balagbag),14.06915827,121.3199128,Stormy,Wet,Bicycle,36,Male,Single vehicle accident,0,1
29/04/2023,11:23,Saturday,VI-B,14.05152818,121.3013226,Rainy,Wet,Tricycle,54,Male,Head-on collision,0,0
24/11/2023,17:37,Friday,II-D (Bulante),14.05600864,121.3156474,Cloudy,Potholes,Motorcycle,46,Female,Head-on collision,5,2
25/05/2020,23:57,Monday,Santa Catalina (Sandig),14.09469112,121.3175224,Rainy,Wet,Motorcycle,41,Male,Side-impact collision,3,1
